shade,height,total_net_gains,avg_gains,avg_losses,hours,species,year,site_orig,site_clim,sex,year_period,filepath
0.9,0.15,-12.678839006111675,-0.006276768029823456,-5.345402190844726e-4,2208,MB,1955,B1,C1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/F/eb_results_MB_1955_B1_C1.rds
0,0.005,23.62573537197716,0.011863058623607012,0.001162997313834747,2208,MB,1955,B1,D1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/F/eb_results_MB_1955_B1_D1.rds
0,0.15,14.035190103612786,0.006314731895524007,-4.1785361547001736e-5,2208,MB,1955,B1,D1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/F/eb_results_MB_1955_B1_D1.rds
0.3,0.03,14.602800300325134,0.006488138344293425,-1.2544874824513117e-4,2208,MB,1955,B1,D1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/F/eb_results_MB_1955_B1_D1.rds
0.9,0.005,12.932302628917281,0.005650525586396386,-2.064955317726718e-4,2208,MB,1955,B1,D1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/F/eb_results_MB_1955_B1_D1.rds
0.9,0.15,6.385692805087983,0.0027689145317291945,-1.2315648506789937e-4,2208,MB,1955,B1,D1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/F/eb_results_MB_1955_B1_D1.rds
0,0.005,90.19273912168872,0.04294730492585361,0.0020991440917554555,2208,MS,1955,B1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/F/eb_results_MS_1955_B1_A1.rds
0,0.15,-132.41528774360975,-0.06113871925284892,-0.0011680273399821905,2208,MS,1955,B1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/F/eb_results_MS_1955_B1_A1.rds
0.3,0.03,-177.97023522956383,-0.08224147654706994,-0.0016390149394776407,2208,MS,1955,B1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/F/eb_results_MS_1955_B1_A1.rds
0.9,0.005,-218.0013460054329,-0.10086130891895378,-0.002128815257072933,2208,MS,1955,B1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/F/eb_results_MS_1955_B1_A1.rds
0.9,0.15,-131.75013903348867,-0.06088062785950116,-0.0012111808334646218,2208,MS,1955,B1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/F/eb_results_MS_1955_B1_A1.rds
0,0.005,76.54080598713996,0.03685350071916134,0.00218828061628998,2208,MS,1955,B1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/F/eb_results_MS_1955_B1_B1.rds
0,0.15,-36.975861008138125,-0.01711873985180366,-3.7242598942226337e-4,2208,MS,1955,B1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/F/eb_results_MS_1955_B1_B1.rds
0.3,0.03,-62.260512042885765,-0.028776279848401882,-5.785841768050635e-4,2208,MS,1955,B1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/F/eb_results_MS_1955_B1_B1.rds
0.9,0.005,-82.88225647568001,-0.03833199720038832,-7.947433617651237e-4,2208,MS,1955,B1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/F/eb_results_MS_1955_B1_B1.rds
0.9,0.15,-43.26380731864871,-0.02014227724072369,-5.481616072777184e-4,2208,MS,1955,B1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/F/eb_results_MS_1955_B1_B1.rds
0,0.005,91.08518282746623,0.0432269347611237,0.001974587466075589,2208,MS,1955,B1,Eldo,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/F/eb_results_MS_1955_B1_Eldo.rds
0,0.15,-93.20141170753017,-0.04309354284981353,-8.827585619828357e-4,2208,MS,1955,B1,Eldo,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/F/eb_results_MS_1955_B1_Eldo.rds
0.3,0.03,-133.37979082359806,-0.06166235554747178,-0.0012548415875088858,2208,MS,1955,B1,Eldo,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/F/eb_results_MS_1955_B1_Eldo.rds
0.9,0.005,-170.2759318343868,-0.07875975285815304,-0.0016420301070720544,2208,MS,1955,B1,Eldo,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/F/eb_results_MS_1955_B1_Eldo.rds
0.9,0.15,-96.02445843267962,-0.04443915065441077,-9.498125961319609e-4,2208,MS,1955,B1,Eldo,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/F/eb_results_MS_1955_B1_Eldo.rds
0,0.005,59.530640243056666,0.029198620022064435,0.0022372793322742793,2208,MB,1955,B1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MB_1955_B1_A1.rds
0,0.15,-86.61153128134976,-0.04048342136545548,-0.0012571843720905601,2208,MB,1955,B1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MB_1955_B1_A1.rds
0.3,0.03,-117.9708923334785,-0.05519828689609821,-0.0017694407305735205,2208,MB,1955,B1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MB_1955_B1_A1.rds
0.9,0.005,-145.82085747454258,-0.06834464568583674,-0.002302590670192458,2208,MB,1955,B1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MB_1955_B1_A1.rds
0.9,0.15,-86.62086851560676,-0.04053451289007001,-0.00130404707684231,2208,MB,1955,B1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MB_1955_B1_A1.rds
0,0.005,55.44784791057847,0.02745076739908206,0.0023385174395809433,2208,MB,1955,B1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MB_1955_B1_B1.rds
0,0.15,-18.979755624217038,-0.008987290033817243,-3.9138621850155634e-4,2208,MB,1955,B1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MB_1955_B1_B1.rds
0.3,0.03,-36.31890757763108,-0.017062682074995176,-6.139014691840006e-4,2208,MB,1955,B1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MB_1955_B1_B1.rds
0.9,0.005,-50.87893496767198,-0.02389075590915594,-8.47759999884212e-4,2208,MB,1955,B1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MB_1955_B1_B1.rds
0.9,0.15,-24.535325077079435,-0.011695901299438262,-5.838881304711245e-4,2208,MB,1955,B1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MB_1955_B1_B1.rds
0,0.005,49.60703143130169,0.02422914889007251,0.0017621962490844256,2208,MB,1955,B1,C1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MB_1955_B1_C1.rds
0,0.15,-9.200452614947322,-0.004632051884838949,-4.651802295186049e-4,2208,MB,1955,B1,C1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MB_1955_B1_C1.rds
0.3,0.03,-28.510999472969417,-0.013629044541006144,-7.164541999873866e-4,2208,MB,1955,B1,C1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MB_1955_B1_C1.rds
0.9,0.005,-46.435897335561584,-0.0220016165221209,-9.708659172469919e-4,2208,MB,1955,B1,C1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MB_1955_B1_C1.rds
0.9,0.15,-11.87174763164074,-0.0059112375160232135,-5.345402190844726e-4,2208,MB,1955,B1,C1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MB_1955_B1_C1.rds
0,0.005,22.100336911421717,0.011172207871543858,0.001162997313834747,2208,MB,1955,B1,D1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MB_1955_B1_D1.rds
0,0.15,13.2232171868572,0.005946990538297745,-4.1785361547001736e-5,2208,MB,1955,B1,D1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MB_1955_B1_D1.rds
0.3,0.03,13.76853010439427,0.006110298581643577,-1.2544874824513117e-4,2208,MB,1955,B1,D1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MB_1955_B1_D1.rds
0.9,0.005,12.20573595633369,0.005321464593378456,-2.064955317726718e-4,2208,MB,1955,B1,D1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MB_1955_B1_D1.rds
0.9,0.15,6.029654948568895,0.0026076655025085932,-1.2315648506789937e-4,2208,MB,1955,B1,D1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MB_1955_B1_D1.rds
0,0.005,60.865802694172345,0.029665177920637855,0.0020991440917554555,2208,MS,1955,B1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MS_1955_B1_A1.rds
0,0.15,-90.66618763398435,-0.04223061231914176,-0.0011680273399821905,2208,MS,1955,B1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MS_1955_B1_A1.rds
0.3,0.03,-121.81093586107008,-0.05680701125336807,-0.0016390149394776407,2208,MS,1955,B1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MS_1955_B1_A1.rds
0.9,0.005,-149.12733400935983,-0.06966836870334096,-0.002128815257072933,2208,MS,1955,B1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MS_1955_B1_A1.rds
0.9,0.15,-90.17727885086836,-0.042052339733314424,-0.0012111808334646218,2208,MS,1955,B1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MS_1955_B1_A1.rds
0,0.005,51.375076156403864,0.025455978150893177,0.00218828061628998,2208,MS,1955,B1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MS_1955_B1_B1.rds
0,0.15,-25.286182314218113,-0.011824501312890612,-3.7242598942226337e-4,2208,MS,1955,B1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MS_1955_B1_B1.rds
0.3,0.03,-42.61038193131094,-0.019876764399319072,-5.785841768050635e-4,2208,MS,1955,B1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MS_1955_B1_B1.rds
0.9,0.005,-56.706922610695216,-0.02647722642820317,-7.947433617651237e-4,2208,MS,1955,B1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MS_1955_B1_B1.rds
0.9,0.15,-29.50948012247315,-0.013912962387383312,-5.481616072777184e-4,2208,MS,1955,B1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MS_1955_B1_B1.rds
0,0.005,61.567298762691564,0.029858327847729377,0.001974587466075589,2208,MS,1955,B1,Eldo,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MS_1955_B1_Eldo.rds
0,0.15,-63.77461545629104,-0.02976618947515812,-8.827585619828357e-4,2208,MS,1955,B1,Eldo,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MS_1955_B1_Eldo.rds
0.3,0.03,-91.27312116798934,-0.04259230588460551,-0.0012548415875088858,2208,MS,1955,B1,Eldo,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MS_1955_B1_Eldo.rds
0.9,0.005,-116.49415742256558,-0.0544020651716398,-0.0016420301070720544,2208,MS,1955,B1,Eldo,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MS_1955_B1_Eldo.rds
0.9,0.15,-65.67880232259893,-0.03069564698136698,-9.498125961319609e-4,2208,MS,1955,B1,Eldo,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1955/M/eb_results_MS_1955_B1_Eldo.rds
0,0.005,67.32516590576105,0.032644114156441285,0.0021526440904263153,2208,MB,1956,B1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MB_1956_B1_A1.rds
0,0.15,-103.06375454422898,-0.04813806377020567,-0.0014606387048845654,2208,MB,1956,B1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MB_1956_B1_A1.rds
0.3,0.03,-161.81351930653477,-0.07587636991356951,-0.002591261531986737,2208,MB,1956,B1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MB_1956_B1_A1.rds
0.9,0.005,-199.80131421149727,-0.09440512195232209,-0.0039153963130570315,2208,MB,1956,B1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MB_1956_B1_A1.rds
0.9,0.15,-102.93070062146745,-0.04808912332724875,-0.0014719581907145847,2208,MB,1956,B1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MB_1956_B1_A1.rds
0,0.005,59.33746936877531,0.029378619668548274,0.002504765787762355,2208,MB,1956,B1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MB_1956_B1_B1.rds
0,0.15,-16.37135167854006,-0.007710835917782502,-2.962744691683428e-4,2208,MB,1956,B1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MB_1956_B1_B1.rds
0.3,0.03,-60.59450971387438,-0.028285735156991038,-8.425695257073481e-4,2208,MB,1956,B1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MB_1956_B1_B1.rds
0.9,0.005,-105.04595984766827,-0.04908528878465249,-0.0015101258101650444,2208,MB,1956,B1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MB_1956_B1_B1.rds
0.9,0.15,-27.054615354789437,-0.012834897709625766,-5.819016250291003e-4,2208,MB,1956,B1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MB_1956_B1_B1.rds
0,0.005,56.5163570065653,0.02746766279879492,0.0018714866182852742,2208,MB,1956,B1,C1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MB_1956_B1_C1.rds
0,0.15,-21.590155960381246,-0.010368685610461451,-5.905352660858857e-4,2208,MB,1956,B1,C1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MB_1956_B1_C1.rds
0.3,0.03,-62.98841874181485,-0.02962453072588975,-0.0010971671652852003,2208,MB,1956,B1,C1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MB_1956_B1_C1.rds
0.9,0.005,-105.6157267055959,-0.049517836391724454,-0.001684626833030663,2208,MB,1956,B1,C1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MB_1956_B1_C1.rds
0.9,0.15,-27.09139591223105,-0.01297438418356778,-7.047302378109638e-4,2208,MB,1956,B1,C1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MB_1956_B1_C1.rds
0,0.005,22.593819389886185,0.011383568326200178,0.001150860269186507,2208,MB,1956,B1,D1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MB_1956_B1_D1.rds
0,0.15,0.9836345146724073,5.882738460409927e-6,-4.396039076774556e-4,2208,MB,1956,B1,D1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MB_1956_B1_D1.rds
0.3,0.03,-18.165635727360062,-0.00893959104338551,-7.124009494724391e-4,2208,MB,1956,B1,D1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MB_1956_B1_D1.rds
0.9,0.005,-41.451403552532504,-0.01976986820120331,-9.965876067592405e-4,2208,MB,1956,B1,D1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MB_1956_B1_D1.rds
0.9,0.15,-1.6084758412623565,-0.0012093178964087843,-4.8084151902547063e-4,2208,MB,1956,B1,D1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MB_1956_B1_D1.rds
0,0.005,94.94971180948407,0.04502596367918311,0.0020233768089457584,2208,MS,1956,B1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MS_1956_B1_A1.rds
0,0.15,-146.11054015475597,-0.06752738015683901,-0.001354128275156067,2208,MS,1956,B1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MS_1956_B1_A1.rds
0.3,0.03,-223.36327921641825,-0.10355041370638791,-0.0023895082641695086,2208,MS,1956,B1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MS_1956_B1_A1.rds
0.9,0.005,-261.5446177945839,-0.12205027896554994,-0.0035971006165535857,2208,MS,1956,B1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MS_1956_B1_A1.rds
0.9,0.15,-145.73203554363909,-0.06736683091267379,-0.0013650032208082563,2208,MS,1956,B1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MS_1956_B1_A1.rds
0,0.005,76.04044835557895,0.036777592239179854,0.002338983382486493,2208,MS,1956,B1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MS_1956_B1_B1.rds
0,0.15,-32.71386814604034,-0.015101315692830835,-2.852522208922713e-4,2208,MS,1956,B1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MS_1956_B1_B1.rds
0.3,0.03,-92.71751180482624,-0.0427817919201737,-7.901651969734133e-4,2208,MS,1956,B1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MS_1956_B1_B1.rds
0.9,0.005,-152.13101375342143,-0.0703043921997649,-0.0014044765505704133,2208,MS,1956,B1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MS_1956_B1_B1.rds
0.9,0.15,-44.51579984764473,-0.02070751929664534,-5.463780612989956e-4,2208,MS,1956,B1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MS_1956_B1_B1.rds
0,0.005,92.12740341159534,0.04371616495745744,0.001991797470321872,2208,MS,1956,B1,Eldo,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MS_1956_B1_Eldo.rds
0,0.15,-104.93177024133749,-0.04850683913402319,-9.833924667507763e-4,2208,MS,1956,B1,Eldo,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MS_1956_B1_Eldo.rds
0.3,0.03,-183.3119064308136,-0.08482247559030612,-0.0018007788372202437,2208,MS,1956,B1,Eldo,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MS_1956_B1_Eldo.rds
0.9,0.005,-246.11784967377034,-0.11422319230834833,-0.0027567748836334976,2208,MS,1956,B1,Eldo,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MS_1956_B1_Eldo.rds
0.9,0.15,-107.85919501282572,-0.04989894285704958,-0.0010496697534147382,2208,MS,1956,B1,Eldo,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/F/eb_results_MS_1956_B1_Eldo.rds
0,0.005,63.12765807406737,0.030743068942811896,0.0021526440904263153,2208,MB,1956,B1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/M/eb_results_MB_1956_B1_A1.rds
0,0.15,-96.87397409224093,-0.04533472117419658,-0.0014606387048845654,2208,MB,1956,B1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/M/eb_results_MB_1956_B1_A1.rds
0.3,0.03,-152.05703899812818,-0.0714576741217187,-0.002591261531986737,2208,MB,1956,B1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/M/eb_results_MB_1956_B1_A1.rds
0.9,0.005,-187.66233452138115,-0.0889073956433927,-0.0039153963130570315,2208,MB,1956,B1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/M/eb_results_MB_1956_B1_A1.rds
0.9,0.15,-96.74721312298436,-0.04528863080076185,-0.0014719581907145847,2208,MB,1956,B1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/M/eb_results_MB_1956_B1_A1.rds
0,0.005,55.559851585915396,0.0276677420494994,0.002504765787762355,2208,MB,1956,B1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/M/eb_results_MB_1956_B1_B1.rds
0,0.15,-15.379862248050786,-0.007261791791655109,-2.962744691683428e-4,2208,MB,1956,B1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/M/eb_results_MB_1956_B1_B1.rds
0.3,0.03,-56.957419294520605,-0.026638502177211244,-8.425695257073481e-4,2208,MB,1956,B1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/M/eb_results_MB_1956_B1_B1.rds
0.9,0.005,-98.73438149981867,-0.046226784098126396,-0.0015101258101650444,2208,MB,1956,B1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/M/eb_results_MB_1956_B1_B1.rds
0.9,0.15,-25.404254024812573,-0.01208745145510726,-5.819016250291003e-4,2208,MB,1956,B1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/M/eb_results_MB_1956_B1_B1.rds
0,0.005,52.984457529565304,0.025868070644356516,0.0018714866182852742,2208,MB,1956,B1,C1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/M/eb_results_MB_1956_B1_C1.rds
0,0.15,-20.25690982462437,-0.009764860367817938,-5.905352660858857e-4,2208,MB,1956,B1,C1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/M/eb_results_MB_1956_B1_C1.rds
0.3,0.03,-59.17918075372761,-0.027899332361719806,-0.0010971671652852003,2208,MB,1956,B1,C1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/M/eb_results_MB_1956_B1_C1.rds
0.9,0.005,-99.2485296952345,-0.04663414209355353,-0.001684626833030663,2208,MB,1956,B1,C1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/M/eb_results_MB_1956_B1_C1.rds
0.9,0.15,-25.42309886606407,-0.01221881486918056,-7.047302378109638e-4,2208,MB,1956,B1,C1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/M/eb_results_MB_1956_B1_C1.rds
0,0.005,21.13007566650452,0.010720640915248337,0.001150860269186507,2208,MB,1956,B1,D1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/M/eb_results_MB_1956_B1_D1.rds
0,0.15,0.9828780891605667,5.540154442366163e-6,-4.396039076774556e-4,2208,MB,1956,B1,D1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/M/eb_results_MB_1956_B1_D1.rds
0.3,0.03,-17.016148158577458,-0.008418989789407883,-7.124009494724391e-4,2208,MB,1956,B1,D1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/M/eb_results_MB_1956_B1_D1.rds
0.9,0.005,-38.90931660208209,-0.018618560705528305,-9.965876067592405e-4,2208,MB,1956,B1,D1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/M/eb_results_MB_1956_B1_D1.rds
0.9,0.15,-1.4529770178954005,-0.0011388927046665036,-4.8084151902547063e-4,2208,MB,1956,B1,D1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/M/eb_results_MB_1956_B1_D1.rds
0,0.005,64.20334538004695,0.031100978883242387,0.0020233768089457584,2208,MS,1956,B1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/1956/M/eb_results_MS_1956_B1_A1.rds
