species,year,site_orig,site_clim,sex,year_period,sun_ground,sun_high_veg,partial_shade_low_veg,full_shade_ground,full_shade_high_veg
MB,1946,C1,C1,F,historical,69.28980052186812,45.88134221291551,36.93288130744781,17.11127155903558,23.949488657738222
MB,1946,C1,D1,F,historical,32.00243415374048,17.527286511077754,19.142234451341906,20.558632649343274,6.858047005616038
MB,1946,C1,A1,M,historical,78.5965388967409,15.230283144006682,-20.888590185914467,-57.42971597815326,8.561687176805076
MB,1946,C1,B1,M,historical,65.61562132927779,42.45004037670513,19.760612593554075,-4.20819124131847,30.56179753672299
MB,1946,C1,C1,M,historical,65.03829957643175,43.1784065718393,34.77601940520713,16.138812880079794,22.543417072119485
MB,1946,C1,D1,M,historical,29.999572138615065,16.477132729531156,18.009441224395616,19.35514583740356,6.43918609211977
MB,1947,C1,A1,F,historical,76.07954089248189,-16.092517706846145,-50.91364558539312,-82.43815812811242,-17.42606296568936
MB,1947,C1,B1,F,historical,64.25354674646196,27.27432267562757,7.962117429393691,-9.987440351226255,18.64480357644683
MB,1947,C1,C1,F,historical,61.06367723305273,25.08736786164991,5.4918671156027825,-16.181008043323494,14.87424341367163
MB,1947,C1,D1,F,historical,25.121030980465555,13.949423080217388,15.109837438166629,16.122386309984613,5.355572260002254
MB,1947,C1,A1,M,historical,71.421252429696,-15.114417201256494,-47.86842426267732,-77.51781827283352,-16.363788053972133
MB,1947,C1,B1,M,historical,60.26369167466232,25.679907246902538,7.514180413935464,-9.366568835352323,17.571690224071357
MB,1947,C1,C1,M,historical,57.30923268129381,23.638698520824533,5.210426151842631,-15.173498454349213,14.028746812436305
MB,1947,C1,D1,M,historical,23.530527322909705,13.131833664516684,14.237252713919103,15.203549273642036,5.042594361234502
MB,1948,C1,A1,F,historical,85.6686407326593,-132.4937473504338,-196.9084315987481,-238.75472237758532,-135.17259589423645
MB,1948,C1,B1,F,historical,75.47307559746106,-0.006939388475452981,-39.379849498288024,-77.2597826516138,-12.630466817109545
MB,1948,C1,C1,F,historical,74.13917481493355,-24.42931855958095,-74.61911740995362,-122.88907184660613,-30.47581415029403
MB,1948,C1,D1,F,historical,27.719900212936025,1.209312395025469,-27.87603568019845,-63.7485560184469,-2.04418801082586
MB,1948,C1,A1,M,historical,80.43466262373988,-124.60441462434937,-185.1509111331066,-224.43024092195128,-127.12385454857981
MB,1948,C1,B1,M,historical,70.79292677300617,0.009522594314272305,-37.02916426225546,-72.65573405422971,-11.847630965973037
MB,1948,C1,C1,M,historical,69.6031654604634,-22.93883517168742,-70.1518862084875,-115.55190010101933,-28.62104717484758
MB,1948,C1,D1,M,historical,25.973781804052685,1.1949314441590504,-26.160575454293383,-59.90597985211138,-1.8644106638497522
MB,1949,C1,A1,F,historical,80.95508700913264,34.006012993075394,7.625138336829048,-19.429002881726845,22.459239824637443
MB,1949,C1,B1,F,historical,74.506496301953,44.3735539767132,18.26214144661557,-9.406947135422307,29.252514924094093
MB,1949,C1,C1,F,historical,67.75289657041648,35.78148027430797,15.633130991615527,-10.995418801691484,19.48328703153299
MB,1949,C1,D1,F,historical,28.36538918609487,15.210125230367964,16.411307136007018,17.473763415930463,5.438686512774143
MB,1949,C1,A1,M,historical,75.99819204665968,32.00650846605182,7.194324710983865,-18.249881807946874,21.14960965591087
MB,1949,C1,B1,M,historical,69.89336181828598,41.758701947969755,17.19877313047527,-8.823873141906644,27.5471724849417
MB,1949,C1,C1,M,historical,63.6039203372875,33.69308065155579,14.749177916189627,-10.294762512453872,18.358533975135643
MB,1949,C1,D1,M,historical,26.579989590066194,14.287403611275895,15.424892613300454,16.431688049660764,5.096380037602759
MB,1950,C1,A1,F,historical,80.79598775685857,-120.77878691654041,-184.1627163865403,-230.49705574772472,-119.91793557310115
MB,1950,C1,B1,F,historical,73.75890339278118,-69.2657862277111,-140.7512041988077,-197.61722178500082,-79.58171258511634
MB,1950,C1,C1,F,historical,71.09858993724433,-55.472979031391596,-124.59847668962416,-185.85372232586923,-56.46607198566139
MB,1950,C1,D1,F,historical,30.277986275723396,-7.2882951534305995,-55.561101197175034,-112.49047666591824,-7.999796579392163
MB,1950,C1,A1,M,historical,75.84172143138312,-113.5869137522141,-173.17872284731163,-216.70277718341066,-112.77415244170847
MB,1950,C1,B1,M,historical,69.17228192704565,-65.13785517038227,-132.3705630768908,-185.81735304919675,-74.823949208741
MB,1950,C1,C1,M,historical,66.73929923189527,-52.137799767068415,-117.15923003560276,-174.75724331112485,-53.064968459059585
MB,1950,C1,D1,M,historical,28.383098717130228,-6.79110048389361,-52.19913411594046,-105.7529799312919,-7.457821581374561
MB,1951,C1,A1,F,historical,75.45208993434163,34.321165132458965,31.204340249743193,27.68485408404334,22.580427745197454
MB,1951,C1,B1,F,historical,72.16039160805845,54.16327815326436,50.37285216826672,45.34128525557911,35.953434266581844
MB,1951,C1,C1,F,historical,67.80743128995061,43.25969533048753,44.231402033643185,39.929339243231674,21.999769622554705
MB,1951,C1,D1,F,historical,23.936027862182144,14.304378461017745,15.085898802062305,15.7069367869889,6.232563579389887
MB,1951,C1,A1,M,historical,70.82309337177655,32.30442073391148,29.37424990409649,26.067012305609342,21.26483653470737
MB,1951,C1,B1,M,historical,67.68597278583175,50.96310935733295,47.39969412960225,42.67262533683412,33.84697314529418
MB,1951,C1,C1,M,historical,63.65012334103116,40.707010406316904,41.62586488984003,37.5816454323208,20.706333314666683
MB,1951,C1,D1,M,historical,22.416032585871843,13.454689131146004,14.195170765856417,14.78375082343634,5.862936444307103
MB,1952,C1,A1,F,historical,81.3563333780601,-76.54711424533245,-152.5223860089178,-212.2990133823152,-79.15341962721754
MB,1952,C1,B1,F,historical,73.68658377898878,-8.971854339773511,-79.7350779526828,-148.09676552630097,-21.802632159068036
MB,1952,C1,C1,F,historical,73.6731386115492,-19.258639021799446,-94.62621898060928,-168.38847358071166,-29.762159631545494
MB,1952,C1,D1,F,historical,31.552640848926274,14.849077938210549,-8.230561102800134,-44.30101062571593,7.044229572032819
MB,1952,C1,A1,M,historical,76.32770774246093,-72.00562814078523,-143.4585471665961,-199.64121189917512,-74.4442495101757
MB,1952,C1,B1,M,historical,69.07714875224026,-8.43819827037784,-75.00651353426196,-139.2927227804948,-20.483162242815105
MB,1952,C1,C1,M,historical,69.13624212437132,-18.082805299264127,-88.982704629151,-158.35197087420912,-27.953961344909075
MB,1952,C1,D1,M,historical,29.574162574912023,14.01412757876243,-7.685055429028666,-41.61524527011106,6.672048835992582
MB,1953,C1,A1,F,historical,84.73872523430111,-48.505781954305476,-70.82577580944677,-89.22726064839794,-47.83579685937496
MB,1953,C1,B1,F,historical,71.08153154435972,30.70038998097566,24.76351200522171,21.533341272059033,21.582446126884296
MB,1953,C1,C1,F,historical,69.95096054759942,39.04724823798092,34.10982749580167,27.373709122077162,22.112959125670265
MB,1953,C1,D1,F,historical,25.919115936346355,14.87271369260378,15.501285775229075,16.027177260509024,5.644596518429961
MB,1953,C1,A1,M,historical,79.55780405917925,-45.614041848559246,-66.60521405471111,-83.90786696476832,-44.97679120299313
MB,1953,C1,B1,M,historical,66.65390097385941,28.89006840710068,23.30534857503169,20.272751350736023,20.330769403340735
MB,1953,C1,C1,M,historical,65.6595384602513,36.761329109070935,32.12058621835315,25.78858120861311,20.83172289976891
MB,1953,C1,D1,M,historical,24.277673504964213,13.998179943985733,14.595148930534288,15.095121620290314,5.3155060556925955
MB,1954,C1,A1,F,historical,82.23414912184703,-12.803853933241268,-30.27968090820982,-41.90415960530575,-4.7260066541699555
MB,1954,C1,B1,F,historical,72.3322520796912,31.861595632500997,8.85425005839058,-13.282140915119957,20.836167675739908
MB,1954,C1,C1,F,historical,71.22523631913387,23.7196656593468,4.903621011412636,-11.684811339278218,18.595499983832074
MB,1954,C1,D1,F,historical,30.014381787572315,18.222307356753674,19.168589068398273,19.912196400438813,8.173597884036864
MB,1954,C1,A1,M,historical,77.17412394889561,-12.041909051438978,-28.479537559106294,-39.409446017133305,-4.430578774092964
MB,1954,C1,B1,M,historical,67.83302366152596,29.97958506584335,8.338279074300646,-12.478480292784184,19.627575121966682
MB,1954,C1,C1,M,historical,66.85310042772409,22.347808436361145,4.650232964711733,-10.95012352400716,17.5290010661136
MB,1954,C1,D1,M,historical,28.126246620226485,17.12758109883122,18.020660651147566,18.722686404092542,7.67220975579584
MB,1955,C1,A1,F,historical,79.57450236324144,-118.94091611209383,-160.15770587245754,-195.8912263764286,-118.90941045864281
MB,1955,C1,B1,F,historical,73.56206786225903,-26.018031323827394,-50.4162465705463,-70.45805421382825,-32.256118695948
MB,1955,C1,C1,F,historical,66.16252141870572,-10.483326199903782,-37.78526022467034,-62.84060723067339,-13.603181558969784
MB,1955,C1,D1,F,historical,29.495525333429537,16.68191101827803,18.22148909950581,17.7181650494772,7.120452256161376
MB,1955,C1,A1,M,historical,74.67978157811908,-111.86786345905263,-150.624691916896,-184.21513757682524,-111.83273263882506
MB,1955,C1,B1,M,historical,69.0056888834785,-24.457259231685274,-47.408708069356706,-66.25612514137134,-30.309640527031764
MB,1955,C1,C1,M,historical,62.104204915823914,-9.818627261377673,-35.50134481842125,-59.067940824756924,-12.748715345664047
MB,1955,C1,D1,M,historical,27.64234034362259,15.715300507923885,17.174968054627396,16.710397971474322,6.72013820093161
MB,1956,C1,A1,F,historical,84.11345230500119,-132.3522302509027,-202.2684757297118,-242.4190518107577,-132.36464523279025
MB,1956,C1,B1,F,historical,73.82109281058652,-21.297924706170633,-79.26604501467702,-135.54134188259908,-33.65102283951492
MB,1956,C1,C1,F,historical,70.5748186541071,-26.33900766232535,-80.97538312105254,-135.77312246854046,-32.72543533679669
MB,1956,C1,D1,F,historical,28.220285885437566,4.035977126558919,-20.51057902147797,-51.393568448623064,0.42532342164863957
MB,1956,C1,A1,M,historical,78.96426439569039,-124.4744592622198,-190.18737217032762,-227.845487493423,-124.48483243317345
MB,1956,C1,B1,M,historical,69.23026001281666,-20.02311157150252,-74.5517832251891,-127.47208581187675,-31.623543222375968
MB,1956,C1,C1,M,historical,66.24681668400724,-24.736340765101275,-76.1319143875441,-127.67003765851184,-30.73754713656476
MB,1956,C1,D1,M,historical,26.44277913107122,3.8521577996149077,-19.23313497126229,-48.28452888443711,0.4565767381089985
MB,1957,C1,A1,F,historical,80.57612722680871,65.95809368185134,51.21002831340416,24.690940691097996,46.060549971891376
MB,1957,C1,B1,F,historical,72.09556910726387,65.9289108148428,67.10294301885031,63.950720388566715,44.277556363260466
MB,1957,C1,C1,F,historical,68.92002761026681,43.74585893079561,45.37417041091475,41.707428165395314,22.797004040700315
MB,1957,C1,D1,F,historical,31.711610316369406,17.21700906627792,19.057576830001004,20.641864645418412,6.812687082125412
MB,1957,C1,A1,M,historical,75.62424824410543,62.03711226220145,48.177377874142245,23.239782955567435,43.32677086488563
MB,1957,C1,B1,M,historical,67.61007317264755,61.98109234583605,63.09928084335459,60.1497535929971,41.62844271293349
MB,1957,C1,C1,M,historical,64.68521761398877,41.12207115683696,42.66831828460254,39.23469519845988,21.420214355816658
MB,1957,C1,D1,M,historical,29.723381086857557,16.172209547106437,17.916628820236102,19.420529885434746,6.3869180627145
MB,1958,C1,A1,F,historical,85.89374565408781,-163.10484976807746,-205.7347237617699,-236.01036771882553,-159.42132212668884
MB,1958,C1,B1,F,historical,77.29473348087069,-100.37968446106987,-147.9680102749742,-184.78674157049716,-102.8072529567543
MB,1958,C1,C1,F,historical,75.55345776688353,-109.30091702431122,-170.61750221197718,-217.38480939477884,-102.21412567326655
MB,1958,C1,D1,F,historical,31.539355961318396,-4.5974825818878164,-38.186780398992525,-76.974446754734,-5.497082022572702
MB,1958,C1,A1,M,historical,80.64538022253817,-153.38511190882912,-193.44201997815108,-221.8646076173964,-149.92791976303099
MB,1958,C1,B1,M,historical,72.50494189100405,-94.40576930296739,-139.15613590404521,-173.76132001436613,-96.67526492987348
MB,1958,C1,C1,M,historical,70.93471688448608,-102.77498277683763,-160.43619274946766,-204.3916593091124,-96.10577226518042
MB,1958,C1,D1,M,historical,29.563583159980244,-4.266420642395811,-35.86124833554048,-72.3495185700975,-5.110700082328671
MB,1959,C1,A1,F,historical,88.09952521122646,-26.207086352122452,-118.02469660364977,-197.26936843357709,-36.61365986168136
MB,1959,C1,B1,F,historical,73.31409490074844,-13.688649027129062,-96.06006402060443,-166.11657132748252,-23.14492790933061
MB,1959,C1,C1,F,historical,77.06383447567039,39.62916437382935,-5.192344061962715,-66.48743400557096,20.934467938808208
MB,1959,C1,D1,F,historical,34.4751346769314,19.99873810793449,8.85380149546764,-31.435848040037026,8.37278228195835
MB,1959,C1,A1,M,historical,82.71242276884685,-24.638852274722467,-110.9989579978414,-185.49495667341694,-34.420279570308615
MB,1959,C1,B1,M,historical,68.72488975918866,-12.87310202430862,-90.35727874910216,-156.22559227253262,-21.744331118901357
MB,1959,C1,C1,M,historical,72.34352253438682,37.3088711041231,-4.847162367219771,-62.50432476798191,19.725224610804155
MB,1959,C1,D1,M,historical,32.32024283375755,18.834148407204193,8.379787338603965,-29.514805932789823,7.895946746857934
MB,1960,C1,A1,F,historical,83.96125119161579,-178.61131237735034,-224.5569663131347,-234.86939232257149,-184.27146428748375
MB,1960,C1,B1,F,historical,72.82395308940379,-153.00858433960389,-207.72143416861513,-231.60038917514515,-158.53513074043917
MB,1960,C1,C1,F,historical,73.92230575856479,-135.82274589407126,-204.9043214031462,-246.90509269121785,-133.33751706381585
MB,1960,C1,D1,F,historical,33.02650839482087,-42.45285132104253,-112.32890997931628,-179.96632904521206,-42.67594478583351
MB,1960,C1,A1,M,historical,78.8092458246768,-167.96241592040303,-211.09165632194032,-220.6435867120784,-173.29012630663914
MB,1960,C1,B1,M,historical,68.28151666883092,-143.90196385877576,-195.30813057510915,-217.66223961014248,-149.0863859202955
MB,1960,C1,C1,M,historical,69.39365790719089,-127.72002766900415,-192.6637527444103,-232.091225816597,-125.38031047545076
MB,1960,C1,D1,M,historical,30.95826757419902,-39.87420183559093,-105.60753594462761,-169.222541041648,-40.078667793118306
MB,1961,C1,A1,F,historical,82.1026195309613,-52.28137734048444,-74.74727691135931,-91.86128926735721,-46.54503425753103
MB,1961,C1,B1,F,historical,70.28387993084672,41.84836829057632,42.234270047344246,43.780069250056926,32.852151259928064
MB,1961,C1,C1,F,historical,67.96833601061132,32.16582781208967,29.706359716973527,26.638236762127924,18.63108432438099
MB,1961,C1,D1,F,historical,34.03677987746265,19.00969495781533,20.743965767944168,22.258041656961623,7.914837981010154
MB,1961,C1,A1,M,historical,77.07874669024916,-49.16318977546684,-70.29292729541918,-86.38548355348966,-43.7606887957889
MB,1961,C1,B1,M,historical,65.89580241752257,39.3754919198541,39.73639624710001,41.194083344831085,30.928427482794884
MB,1961,C1,C1,M,historical,63.799524760104866,30.29130072431033,27.979627680509083,25.09598725352364,17.557223395797642
MB,1961,C1,D1,M,historical,31.910095252188437,17.89887276955777,19.536094689560628,20.965766130834165,7.458955231261071
MB,1962,C1,A1,F,historical,83.76579868152831,51.022242483263106,28.285724084204354,3.695046939036293,35.01953066589536
MB,1962,C1,B1,F,historical,71.46110446850709,57.23973996151806,37.60616424178133,15.405742691946093,41.56007292091707
MB,1962,C1,C1,F,historical,75.14533286461374,51.008849044962794,50.134169728052726,39.629417207776875,27.45873288094305
MB,1962,C1,D1,F,historical,32.83989250942094,18.440877624288678,20.144404364340335,16.13909289056904,7.42278057086449
MB,1962,C1,A1,M,historical,78.63147954627148,48.00799730457627,26.62572461637176,3.5000637297050106,32.96167259090407
MB,1962,C1,B1,M,historical,66.99974472595048,53.84882066395207,35.38371103266128,14.506850861466374,39.11839077289074
MB,1962,C1,C1,M,historical,70.5388531523979,47.99161569324603,47.18595220900778,37.3153270526141,25.83789487838835
MB,1962,C1,D1,M,historical,30.789426851063524,17.35649914354299,18.981937659005002,15.232693375710689,6.991279485165501
MB,1963,C1,A1,F,historical,82.12198534343942,-39.21556167647382,-96.9771772321678,-150.98779058136864,-46.62450543015583
MB,1963,C1,B1,F,historical,71.24840291609573,24.746694369370196,-2.595849154840773,-28.076577812141966,15.145027815730016
MB,1963,C1,C1,F,historical,68.85531274127771,30.732206211239077,7.225023901951231,-19.59592088931093,17.23408202769425
MB,1963,C1,D1,F,historical,28.78996273315588,16.89676153768226,14.34106780691705,1.3695579209174837,7.304687175671018
MB,1963,C1,A1,M,historical,77.08428748733523,-36.87938600666573,-91.20961184748919,-141.9999721660042,-43.840344498565095
MB,1963,C1,B1,M,historical,66.82135223378793,23.2919312252123,-2.4289847285547475,-26.393603131199658,14.275171565303822
MB,1963,C1,C1,M,historical,64.62538218718309,28.941890162269555,6.833467079746033,-18.39291574279546,16.2466329202782
MB,1963,C1,D1,M,historical,26.976568961699027,15.920550481587757,13.535579221768671,1.3423857715924585,6.893020299511363
MB,1964,C1,A1,F,historical,79.8659891346387,34.72102667685152,-5.4417944435196475,-47.21399111119995,26.948660505782954
MB,1964,C1,B1,F,historical,74.50937882209108,66.98170105590621,65.46757010453383,54.086806949549164,45.67694128670413
MB,1964,C1,C1,F,historical,67.41916471522174,43.96192413460253,33.62807984651355,7.644578011462725,23.063906780446644
MB,1964,C1,D1,F,historical,29.55744490472756,17.45909013822713,18.93114087970458,9.115645321564674,7.543408903413529
MB,1964,C1,A1,M,historical,74.97885011055791,32.68012548671473,-5.095364660914498,-44.384057740685954,25.372639043261458
MB,1964,C1,B1,M,historical,69.88606410968882,62.98753605987548,61.58192543127097,50.89056267300344,42.95787465188187
MB,1964,C1,C1,M,historical,63.28283950406982,41.36840729159315,31.668881715404968,7.236087924970556,21.70447055485526
MB,1964,C1,D1,M,historical,27.701928294849797,16.43090189172474,17.844311345008123,8.630607898544639,7.100588607652725
MB,2005,C1,A1,F,contemporary,-193.39840913541948,70.66033227755179,-153.5161018997783,-191.5432445628312,-97.74117001857282
MB,2005,C1,B1,F,contemporary,-190.18257218933442,68.32282553099498,-140.47001194811128,-187.27918537623356,-82.29431331588171
MB,2005,C1,C1,F,contemporary,-165.65217791591124,45.01364126237967,-109.09312582040026,-162.74742097997003,-47.180888819469835
MB,2005,C1,D1,F,contemporary,33.25693130234781,19.770925598746942,9.30959546857702,-7.159795468739575,10.031834098356974
MB,2005,C1,A1,M,contemporary,-181.8529092421043,66.323798431997,-144.37540478487043,-180.12045822283764,-91.92178566889972
MB,2005,C1,B1,M,contemporary,-178.85778622513482,64.12757748988545,-132.10801240644014,-176.1074985458957,-77.38204619455517
MB,2005,C1,C1,M,contemporary,-155.78612752004835,42.21085186301363,-102.58159818669768,-153.03891708761714,-44.33626994197728
MB,2005,C1,D1,M,contemporary,31.179295246695425,18.641789036571733,8.812043919761642,-6.6758873309238735,9.473136899248987
MB,2006,C1,A1,F,contemporary,-205.09449860788249,75.54299057102156,-167.60984751678853,-208.73552080468798,-102.77640873910717
MB,2006,C1,B1,F,contemporary,NA,71.33113558708412,-33.13316188259994,NA,-1.2370890032841164
MB,2006,C1,C1,F,contemporary,NA,46.02597653674587,-61.220359027128424,NA,-15.478500998433814
MB,2006,C1,D1,F,contemporary,42.12139379184749,2.3334373677006623,-38.84846091204658,-86.67648290056081,-0.034178796315404894
MB,2006,C1,A1,M,contemporary,-192.81429481791187,70.91243445223462,-157.62428084437082,-196.26214794675496,-96.66179047357251
MB,2006,C1,B1,M,contemporary,NA,66.9504149560812,-31.161297195795665,NA,-1.1377031682295624
MB,2006,C1,C1,M,contemporary,NA,43.16773277630173,-57.55433417613883,NA,-14.518992682696137
MB,2006,C1,D1,M,contemporary,39.50965987212268,2.247750638842305,-36.49015863881968,-81.48310330684312,0.020843298167091903
MB,2007,C1,A1,F,contemporary,-178.78163640438842,74.93540652527392,-137.58468357576976,-176.75177455356572,-83.51485633939346
MB,2007,C1,B1,F,contemporary,NA,70.34063506127256,-60.78469333072105,NA,-20.707142698088326
MB,2007,C1,C1,F,contemporary,NA,44.506720548882335,-43.58601738683717,NA,-3.98756251319423
MB,2007,C1,D1,F,contemporary,36.08128193386445,22.023045006621185,7.6935006404046575,-20.781852423261693,10.078276410693794
MB,2007,C1,A1,M,contemporary,-168.11850165793018,70.34206940254859,-129.39676391116703,-166.2175231400969,-78.54374297705859
MB,2007,C1,B1,M,contemporary,NA,66.0196268065783,-57.171126772714416,NA,-19.453170787851402
MB,2007,C1,C1,M,contemporary,NA,41.693730995944684,-40.970369176533765,NA,-3.710945648208946
MB,2007,C1,D1,M,contemporary,33.830567049423955,20.749126632210338,7.286919882114665,-19.49514280760637,9.509700456370064
MB,2008,C1,A1,F,contemporary,-128.6820451878352,73.10571873638766,-225.76117975348683,-191.30413739860995,-219.89592773069387
MB,2008,C1,B1,F,contemporary,NA,72.01904292246786,-175.47217265273704,NA,-128.3001341929133
MB,2008,C1,C1,F,contemporary,NA,47.59275390322636,-240.26470996912317,NA,-179.3906413403238
MB,2008,C1,D1,F,contemporary,39.1620943062167,-42.33855081158358,-104.54938301050244,-164.6950029666218,-35.67076442192235
MB,2008,C1,A1,M,contemporary,-120.43882951737157,68.62117734688249,-212.0907166800827,-179.48378606205955,-206.75419419786726
MB,2008,C1,B1,M,contemporary,NA,67.59868981907952,-165.01507171175425,NA,-120.65481874288601
MB,2008,C1,C1,M,contemporary,NA,44.62604916106418,-225.86342314928973,NA,-168.68994833264452
MB,2008,C1,D1,M,contemporary,36.7321916576874,-39.76703140279975,-98.28892339706934,-154.85913591750625,-33.49018428856947
MB,2009,C1,A1,F,contemporary,-116.55718234792931,60.341498796067945,-75.7836513874263,-120.4114811742157,-33.869798906934776
MB,2009,C1,B1,F,contemporary,NA,63.357588145450364,-48.928804155396435,NA,-11.84255212182612
MB,2009,C1,C1,F,contemporary,NA,35.97196060078089,-19.06826698926059,NA,6.327769868281049
MB,2009,C1,D1,F,contemporary,26.90158711650865,15.549767308904112,4.998610899542073,-16.497141492793634,6.473293464367229
MB,2009,C1,A1,M,contemporary,-109.61949517785243,56.6252543911447,-71.26503401852742,-113.23933119844668,-31.834181201576964
MB,2009,C1,B1,M,contemporary,NA,59.4616323409833,-46.00857988663195,NA,-11.105144282728332
MB,2009,C1,C1,M,contemporary,NA,33.476736914668095,-17.91859981083693,NA,5.996625653697984
MB,2009,C1,D1,M,contemporary,25.204594737864845,14.668282758693186,4.760133672721844,-15.454964921862244,6.126869211415228
MB,2010,C1,A1,F,contemporary,-132.70003421633209,72.16828580885829,-105.82726077328748,-126.71089170709011,-76.75447485032227
MB,2010,C1,B1,F,contemporary,NA,66.12677880015775,-86.80158862658683,NA,-55.52323496074687
MB,2010,C1,C1,F,contemporary,NA,45.63907045552163,-69.7020524344656,NA,-32.40428720309807
MB,2010,C1,D1,F,contemporary,29.985170559501324,18.769716311009393,17.41817672771057,14.433729666567642,8.089389961181308
MB,2010,C1,A1,M,contemporary,-124.81311509374369,67.73874655290265,-99.53332484871446,-119.17291565426835,-72.18327565300399
MB,2010,C1,B1,M,contemporary,NA,62.06089968000547,-81.6374918776524,NA,-52.20133601363865
MB,2010,C1,C1,M,contemporary,NA,42.782941377131166,-65.53335516608946,NA,-30.43886188726003
